City,Check-in,Check-out,Hotel Name,Location,Rating,Price,URL
Delhi,2025-12-21,2025-12-23,"Vivanta New Delhi, Dwarka","Dwarka, New Delhi","Scored 8.38.3Very good1,707 reviews",CAD 318,https://www.booking.comhttps://www.booking.com/hotel/in/vivanta-by-taj-dwarka-new-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=131599306_362026901_2_34_0&highlighted_blocks=131599306_362026901_2_34_0&matching_block_id=131599306_362026901_2_34_0&sr_pri_blocks=131599306_362026901_2_34_0__2000000&from=searchresults
Delhi,2025-12-21,2025-12-23,"Lemon Tree Hotel, Delhi Airport","Aerocity, New Delhi (Aerocity)",Scored 8.38.3Very good886 reviews,CAD 272,https://www.booking.comhttps://www.booking.com/hotel/in/red-fox-delhi-aerocity.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=43912717_421331774_2_0_0_1183060&highlighted_blocks=43912717_421331774_2_0_0_1183060&matching_block_id=43912717_421331774_2_0_0_1183060&sr_pri_blocks=43912717_421331774_2_0_0_1183060_1710080&from=searchresults
Delhi,2025-12-21,2025-12-23,Novotel New Delhi City Centre,"Central Delhi, New Delhi",Scored 8.48.4Very good194 reviews,CAD 430,https://www.booking.comhttps://www.booking.com/hotel/in/novotel-new-delhi-city-centre.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=1308662105_407776627_2_34_0&highlighted_blocks=1308662105_407776627_2_34_0&matching_block_id=1308662105_407776627_2_34_0&sr_pri_blocks=1308662105_407776627_2_34_0__2700000&from=searchresults
Delhi,2025-12-21,2025-12-23,"Eros Hotel New Delhi, Nehru Place","Nehru Place, New Delhi",Scored 8.18.1Very good993 reviews,CAD 292,https://www.booking.comhttps://www.booking.com/hotel/in/eros-hotel-new-delhi-nehru-place.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=33751007_364039648_2_42_0_309651&highlighted_blocks=33751007_364039648_2_42_0_309651&matching_block_id=33751007_364039648_2_42_0_309651&sr_pri_blocks=33751007_364039648_2_42_0_309651_1835847&from=searchresults
Delhi,2025-12-21,2025-12-23,Maidens Hotel New Delhi,"Central Delhi, New Delhi","Scored 9.49.4Superb2,432 reviews",CAD 509,https://www.booking.comhttps://www.booking.com/hotel/in/maidens.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=7879201_381294889_2_2_0&highlighted_blocks=7879201_381294889_2_2_0&matching_block_id=7879201_381294889_2_2_0&sr_pri_blocks=7879201_381294889_2_2_0__3200000&from=searchresults
Delhi,2025-12-21,2025-12-23,JW Marriott Hotel New Delhi Aerocity,"Aerocity, New Delhi (Aerocity)","Scored 8.88.8Fabulous1,027 reviews",CAD 509,https://www.booking.comhttps://www.booking.com/hotel/in/jw-marriott.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=54503511_239686659_2_41_0_26692&highlighted_blocks=54503511_239686659_2_41_0_26692&matching_block_id=54503511_239686659_2_41_0_26692&sr_pri_blocks=54503511_239686659_2_41_0_26692_3200000&from=searchresults
Delhi,2025-12-21,2025-12-23,The Viking Hotel- 5 Minutes away from New Delhi Railway & Connaught Place,"Paharganj, New Delhi (Chandni Chowk)",Scored 8.68.6Fabulous427 reviews,CAD 121,https://www.booking.comhttps://www.booking.com/hotel/in/the-viking-new-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=1332390205_405754945_2_42_0_901195&highlighted_blocks=1332390205_405754945_2_42_0_901195&matching_block_id=1332390205_405754945_2_42_0_901195&sr_pri_blocks=1332390205_405754945_2_42_0_901195_761600&from=searchresults
Delhi,2025-12-21,2025-12-23,The C Park Inn Karol Bagh Homely Atmosphere,"Karol bagh, New Delhi",Scored 7.67.6Good195 reviews,CAD 66,https://www.booking.comhttps://www.booking.com/hotel/in/c-park-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=7413204_358430160_0_42_0&highlighted_blocks=7413204_358430160_0_42_0&matching_block_id=7413204_358430160_0_42_0&sr_pri_blocks=7413204_358430160_0_42_0__414616&from=searchresults
Delhi,2025-12-21,2025-12-23,The Shanti Plaza - Traveler's choice awarded 2025,"Paharganj, New Delhi (Chandni Chowk)",Scored 8.68.6Fabulous537 reviews,CAD 98,https://www.booking.comhttps://www.booking.com/hotel/in/shanti-plaza.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=213208105_418340468_2_41_0_825884&highlighted_blocks=213208105_418340468_2_41_0_825884&matching_block_id=213208105_418340468_2_41_0_825884&sr_pri_blocks=213208105_418340468_2_41_0_825884_618800&from=searchresults
Delhi,2025-12-21,2025-12-23,Sheraton New Delhi Hotel,"Saket, New Delhi",Scored 8.88.8Fabulous905 reviews,CAD 621,https://www.booking.comhttps://www.booking.com/hotel/in/sheraton-new-delhi-new-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=129713205_246667512_2_41_0&highlighted_blocks=129713205_246667512_2_41_0&matching_block_id=129713205_246667512_2_41_0&sr_pri_blocks=129713205_246667512_2_41_0__3900000&from=searchresults
Delhi,2025-12-21,2025-12-23,The Prime Delhi - Luxe Collection Hotel,"Paharganj, New Delhi (Chandni Chowk)","Scored 8.18.1Very good3,765 reviews",CAD 166,https://www.booking.comhttps://www.booking.com/hotel/in/the-prime-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCwcPpxwbAAgHSAiQ0YjljY2ZjOC03Yzg0LTRiYTUtYTUyOS1lNDlhZmZkYWFkMTnYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-21&checkout=2025-12-23&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=c7fb78e0bd5a003d&srepoch=1761239490&all_sr_blocks=784318705_397862740_2_42_0&highlighted_blocks=784318705_397862740_2_42_0&matching_block_id=784318705_397862740_2_42_0&sr_pri_blocks=784318705_397862740_2_42_0__1040000&from=searchresults
Delhi,2025-12-26,2025-12-28,Hotel Atithi Plaza Near TERMINAL 3 Delhi Airport With Free Airport Pickup,New Delhi,Scored 9.09.0Superb29 reviews,CAD 82,https://www.booking.comhttps://www.booking.com/hotel/in/nisha-plaza-new-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=1479496001_419768369_2_41_0&highlighted_blocks=1479496001_419768369_2_41_0&matching_block_id=1479496001_419768369_2_41_0&sr_pri_blocks=1479496001_419768369_2_41_0__515914&from=searchresults
Delhi,2025-12-26,2025-12-28,Hilton Garden Inn New Delhi/Saket,"Saket, New Delhi","Scored 7.87.8Good1,354 reviews",CAD 398,https://www.booking.comhttps://www.booking.com/hotel/in/hilton-garden-inn-new-delhi-saket.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=26668201_95460450_2_41_0_928081&highlighted_blocks=26668201_95460450_2_41_0_928081&matching_block_id=26668201_95460450_2_41_0_928081&sr_pri_blocks=26668201_95460450_2_41_0_928081_2500000&nad_id=23bec469-cebe-4db0-aeb4-3186c040028b_0&nad_cpc=0.5&nad_track=eyJhdWN0aW9uRXBvY2giOjE3NjEyMzk0OTQ2MzksInJhbmsiOjEsImtvZGRpVHJhY2tpbmdJbmZvIjoiZW5FcVZhRVJEZ2RVbThNUk9MRTJ6UmlBV21TeEpXQmhLMlJtQ0x0dkMxdjdLRnA0bXNqcXhuVTZiWXhEZXVvaS9xWEV5eFhzazQrbXg2OGp3L2hxVjFvaW1RQ0ZFQSthMWdIU0RUQkhYT2tScnRPTFU0U3lwVjd5MUswc2MxTytmZFl5SVJGdTJvWWtDVThHa05BWjhjZGNaSWN2TDBuRG5jYlJkQ2t1TTVhT0xKd3FRVHVPQzZaZUFhVzNTQ0lyWlZxL3EzSzBRSGpiT205YUN6YUV5VnFGbnk1NVBlV3BZVFAxVnplZUJveG02YXVSZ2NZYUFBMEI2N0l6Q254Vm1MNzdFQmJOYmJWNFNIWFdZWmZpYTJvT2EwVllJWUxESjY2U1NSQjU1WUp6bDVnUjkyVURyMWVYc1BLZzh3eHNLQm9TZE5qQjBaNE0wR3h3UmREUkxEMXRTUWxTVDF2dHk4SXA1WlFxWS91bVQ0ZGFVcEpPbmUwSllrd2NUWXRTTTJjRDZnWnNqdVVIT0Z5WmI4eEo5U255WW9lYnExQXhSV1A4MEVBMUVJcmh5ZWZnTjdORi83S2lEK3RXeFhCWVRHRyt5R0dpeGJtamNEUUhaZEtaZWZtby9YeDY3N3BxS1ExaXk4QUpwa3hJa2JkNExvY29CdU8yRUVNOE8xZk9xS3JJN2lkUHRvV3lpbjZHLzBiaDZhVVluRCtNTVVBNXpPaHB1SDE4SmQ4U2FGU3dXbTV6ZHlZY29iNEZieFpTUjU4aGNNMmFkbElEWWdjbzY1UEpUaDFvSGFvRlN4NWEwaktEcHVxdjE3OUJyNEthUmpOVUNMQTNzelhhNnRWV3RyZS81WkN5S0dwZmM1RWRIMDg0WEpDQ0pXcHB2cUUxcDVNcXVaNHFEVWRhNGFUaEhjNGNuM1VlT2FLN1lLMWpKbytTU1d2cGVFL2J2RTlkT3FuaDRZUkcyYS9JSk9xRjVjVzN1b3prakNObkRFSm9LSVRBN3d4MHV6aW1oOU8xK3pnTlRzZGtCWVV3aG9mbkFMaDhSNDhjZE5Fem1rNEkvSUh6L1lvQTIxZnVtWS83RHdiNnk1enJlRU54ckxna3JqRFBBcndJVGhMOTFKVlBXeGR6NUNLTHhpb0h4WTBaQmpVc2hCNUlGRzRtSEk5dzY4RzEzNFVZQVdqTjNzVEFtN0FiWnBhY0p5cHJWeU03eHpXQTRPa2RUR0wweGY4dlBRdzhhODZ5ZkZ3eXMwVXRYVUhIUHBJR3RpTGgxMFZ6S1JqemM1K28ycWpBVGZTYkI2RHcyOU9mOGg0WHhOK2h4U1piNi9DMEVyNEdSVWtPVmQyekYxMHY2RUJZWUIxYU1aZmFBTXFhemlOZnR4dlM5T0dWRi94L3FRTml4cDZYTmdLYkQ3T0ZEZ1JiQ2dmK3dXZXhsd2IzOWJUczFnWWJ1TnlUOU1lS244SDIyblQ4UmdOMjRHY3dXNUpOa01hWk5zU1ZMZnZ2QUtJY0J0SDRxOUtOcFpzTzFkVG5jNWN1dHRqc1lwT1JaZGlhWERRRU1qS1pXQmM4MmlmT2lRWE9aRWpKQ085UlRzZTRocmpob0pNVm1XSmdmWkM2dEZjd2tNY2RIcFE0cGt6K0lwQnc1TmZiZUE0OERzeWJ0Q2Z4UDRia0txbHJjeE9qa1VGNk5PQUwzMzN1ZUxmMlU0WnZtSFRQRXA1WGd3TnFvYTJreDcwcHg1T1NkWWJJdVVLRDAzWU1tUEYzQ1BvUVdGL24zNENMK3IvNldQeVJ0VzZwRzREQjRoZGhmeWpSb0pqbW1KK1JIVTJkNGxXbEx1QWdCeUhwVGFVMWs2WTg0RzFILzFsekhzY0tLSG1tSG1QWHBabHF1b3duTEw0a1hyb0Z6b2JmYVhnZjR2elRiYnZIM3lXTWl4dWlkMGVjdisreEZFOEo1dzJXbEdPbE9ENW03UHF6dHVrTGovSGV2cnozeitLci84cmxkTnlINTZWZWVHTGlCNmpQUnp5TTl3QXdkaE1lNWE4VGM3ZXRNNnJUTzNvUnZpVm9Da0lXUDlpTlg0c2VMdm14emVDRzRGMTUwaEFHdERvK3Rydjc4MjQ1VUpCekVaSCtvN3BVdCtaalJsdkhuajdpZlk0a0UrKzBxZE1lVDhSZ0tOU3ZlUWNDUERrSThZY25ERUI4LzFkZ2oxZlcvbHczdCs5eXQvWkJBS3drV0NlWDdzUEhxSXJJdU1oSWhrMG1CM0s3OElJcjRWbm1kUGhIaG5DUkU0TDlYMUoxVHJRMHdmM2Zodzh6bHRpZmRZTG5LdS9Bc2xPVXEwc1VSU2VubkdiYkMvaytCdGt4dUg1Vy9SbENEM0pHM3pQUFBMZ25YTno5eVV1Yjl5ajdIQ0R5anMxV251YUZZZVBQWjJQZ1ZEaVBrcCtMWmxMK21wbXFWVFE0QzNoc2RpZEx4OG9ELzF6b0xFRWpqNzJwRW1lNXFVVVY0aFI3bmg5Rm9EUUZWODQyRDAwNjRKTzJJajN3bTNFeTZaOXFuWE9HcHNzWE52ZStJSWhNOC9GdFhhZm5wdVZoUjJLWlVOS1d6emxWRWhrRUlvcWFUdHhxYnRUbzQvVnRYSjd0eUlTUXM5ZTU2UExubjQ5T0p4VHZnQmorQlYzdlpCU0FIZ2tTVE5KSDVJWU8xcHN5ZDJDNmVyQjZZRytuNHZlN2ppQ091Smc4TWdpMW4wMWo0RVcyOS9tMkRYVG5CMFEyb3cwbDBiSlhmODJOUlBVc3ora1VBUm53U290c0p5NzhnRkQ5OTVrWUxEaGppeTBWZS9Cc1l3MDJQVXZydytCcndFV2ZhdXM1aW9BdmdmMHowdThMckM1UUZySWxGbUlLcmFOa0FLU0dDUlAxUUVvU1FrVzhJL0ExMVpLdGdyL3kvU3NxR1A1TEV2enRZQ3llUGEzdWd3OEhNUDNSU0o4c2dkdEM3eFlEVUsvMWpaRDl3WFdKYll2ajR1VUU3SzZHd1MvaTd2YkpCbXVlY3dGWkJSZ0grc3RuOXJSdWtONG5Zc2R1WkNJOXdJQXR3YTZWY3pBdUluTE9IQzZSSjlmVVk4RGxJZTNiTktxcnJ5S3IwcTUwSnRSd0EwbU9wcml4M2FPM0FYcGp0d3ljQ2YvRzQ4eHc2RGlVbkFBejVNVms5M3pYTnFZcEp3QmI1bUdBU3ZmZkJsTUk3S3VOZ0pxcnZER0o3QjhxQnZOaDZvY20xZ2tYUFRENUhaQ2ZuTWtieDd2blFVRlp2OEtPV201ayJ9&nad_placement=SR_MAIN&from=searchresults
Delhi,2025-12-26,2025-12-28,BLESS INN - Near Connaught Place,"Paharganj, New Delhi (Chandni Chowk)","Scored 8.48.4Very good1,245 reviews",CAD 91,https://www.booking.comhttps://www.booking.com/hotel/in/bless-inn-new-delhi1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=769646501_390857682_2_42_0_1208719&highlighted_blocks=769646501_390857682_2_42_0_1208719&matching_block_id=769646501_390857682_2_42_0_1208719&sr_pri_blocks=769646501_390857682_2_42_0_1208719_571200&from=searchresults
Delhi,2025-12-26,2025-12-28,Hotel City Star - Free Airport Pickup,"Paharganj, New Delhi (Chandni Chowk)","Scored 8.58.5Very good1,066 reviews",CAD 134,https://www.booking.comhttps://www.booking.com/hotel/in/chanchal-deluxe-new-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=30830101_419188079_2_41_0_903251&highlighted_blocks=30830101_419188079_2_41_0_903251&matching_block_id=30830101_419188079_2_41_0_903251&sr_pri_blocks=30830101_419188079_2_41_0_903251_840000&from=searchresults
Delhi,2025-12-26,2025-12-28,Hotel Namaste Hindustan Just a Minute Away From New Delhi Railway Station and Connaught place,"Paharganj, New Delhi (Chandni Chowk)","Scored 8.98.9Fabulous1,621 reviews",CAD 184,https://www.booking.comhttps://www.booking.com/hotel/in/namaste-hindustan-just-a-minute-away-from-new-delhi-railway-station.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=1295786401_403190738_2_42_0_1209731&highlighted_blocks=1295786401_403190738_2_42_0_1209731&matching_block_id=1295786401_403190738_2_42_0_1209731&sr_pri_blocks=1295786401_403190738_2_42_0_1209731_1155000&from=searchresults
Delhi,2025-12-26,2025-12-28,The Leela Ambience Convention Hotel Delhi,New Delhi,"Scored 8.78.7Fabulous2,059 reviews",CAD 318,https://www.booking.comhttps://www.booking.com/hotel/in/the-leela-ambience-convention-hotel-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=43487720_88882269_2_41_0&highlighted_blocks=43487720_88882269_2_41_0&matching_block_id=43487720_88882269_2_41_0&sr_pri_blocks=43487720_88882269_2_41_0__2001000&from=searchresults
Delhi,2025-12-26,2025-12-28,Hyatt Regency Delhi,New Delhi,"Scored 8.48.4Very good1,209 reviews",CAD 344,https://www.booking.comhttps://www.booking.com/hotel/in/hyatt-regency-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=34266561_335375087_2_42_0&highlighted_blocks=34266561_335375087_2_42_0&matching_block_id=34266561_335375087_2_42_0&sr_pri_blocks=34266561_335375087_2_42_0__2160000&from=searchresults
Delhi,2025-12-26,2025-12-28,Holiday Inn New Delhi Aerocity by IHG,"Aerocity, New Delhi (Aerocity)","Scored 9.19.1Superb7,475 reviews",CAD 358,https://www.booking.comhttps://www.booking.com/hotel/in/holiday-inn-new-delhi-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=76970639_94506140_2_42_0&highlighted_blocks=76970639_94506140_2_42_0&matching_block_id=76970639_94506140_2_42_0&sr_pri_blocks=76970639_94506140_2_42_0__2251300&from=searchresults
Delhi,2025-12-26,2025-12-28,Le Meridien New Delhi,New Delhi,"Scored 8.38.3Very good1,289 reviews",CAD 543,https://www.booking.comhttps://www.booking.com/hotel/in/le-ma-c-ridien-new-delhi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kZWxoaUgzWARoJ4gBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCxsPpxwbAAgHSAiQyMWIxOWRkNi0xNGM3LTQ2NjUtOGQ1NS1iNTZkNjIxNGVkZGTYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-12-26&checkout=2025-12-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=2b2278e3d9eb02ce&srepoch=1761239495&all_sr_blocks=47327510_246431509_2_42_0&highlighted_blocks=47327510_246431509_2_42_0&matching_block_id=47327510_246431509_2_42_0&sr_pri_blocks=47327510_246431509_2_42_0__3410000&from=searchresults
